Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_5,51.11,16.81,2026-04-07,,,
S_5,51.11,16.81,2026-04-12,,,
S_6,51.03,16.83,2025-06-01,0.6753,-0.6367,0.3746
S_6,51.03,16.83,2025-06-06,,,
S_6,51.03,16.83,2025-06-11,0.6982,-0.6538,0.3722
S_6,51.03,16.83,2025-06-16,0.6759,-0.6253,0.3622
S_6,51.03,16.83,2025-06-21,,,
S_6,51.03,16.83,2025-06-26,0.6307,-0.6143,0.304
S_6,51.03,16.83,2025-07-01,,,
S_6,51.03,16.83,2025-07-06,0.449,-0.5135,0.1723
S_6,51.03,16.83,2025-07-11,,,
S_6,51.03,16.83,2025-07-16,0.3676,-0.4257,0.015
S_6,51.03,16.83,2025-07-21,0.3429,-0.3469,0.1499
S_6,51.03,16.83,2025-07-26,0.3987,-0.4591,0.0124
S_6,51.03,16.83,2025-07-31,,,
S_6,51.03,16.83,2025-08-05,0.4265,-0.4603,0.0324
S_6,51.03,16.83,2025-08-10,0.4244,-0.4893,0.0133
S_6,51.03,16.83,2025-08-15,0.3823,-0.45,0.0148
S_6,51.03,16.83,2025-08-20,0.4019,-0.46,0.0805
S_6,51.03,16.83,2025-08-25,,,
S_6,51.03,16.83,2025-08-30,0.4043,-0.4668,-0.0023
S_6,51.03,16.83,2025-09-04,,,
S_6,51.03,16.83,2025-09-09,,,
S_6,51.03,16.83,2025-09-14,0.3683,-0.3536,0.1114
S_6,51.03,16.83,2025-09-19,0.4183,-0.4601,-0.0276
S_6,51.03,16.83,2025-09-24,0.429,-0.4734,-0.0017
S_6,51.03,16.83,2025-09-29,,,
S_6,51.03,16.83,2025-10-04,,,
S_6,51.03,16.83,2025-10-09,,,
S_6,51.03,16.83,2025-10-14,0.4354,-0.459,0.0404
S_6,51.03,16.83,2025-10-19,,,
S_6,51.03,16.83,2025-10-24,,,
S_6,51.03,16.83,2025-10-29,,,
S_6,51.03,16.83,2025-11-03,0.427,-0.502,0.0008
S_6,51.03,16.83,2025-11-08,,,
S_6,51.03,16.83,2025-11-13,,,
S_6,51.03,16.83,2025-11-18,,,
S_6,51.03,16.83,2025-11-23,-0.025,0.0384,0.3652
S_6,51.03,16.83,2025-11-28,,,
S_6,51.03,16.83,2025-12-03,0.1544,-0.1146,0.1737
S_6,51.03,16.83,2025-12-08,0.4434,-0.5024,0.0411
S_6,51.03,16.83,2025-12-13,0.4712,-0.5257,0.116
S_6,51.03,16.83,2025-12-18,,,
S_6,51.03,16.83,2025-12-23,,,
S_6,51.03,16.83,2025-12-28,0.4188,-0.4742,0.0313
S_6,51.03,16.83,2026-01-02,,,
S_6,51.03,16.83,2026-01-07,,,
S_6,51.03,16.83,2026-01-12,,,
S_6,51.03,16.83,2026-01-22,,,
S_6,51.03,16.83,2026-02-01,,,
S_6,51.03,16.83,2026-02-06,,,
S_6,51.03,16.83,2026-02-11,,,
S_6,51.03,16.83,2026-02-16,,,
S_6,51.03,16.83,2026-02-21,,,
S_6,51.03,16.83,2026-02-26,0.3405,-0.4229,-0.0551
S_6,51.03,16.83,2026-03-03,0.3502,-0.4151,-0.0512
S_6,51.03,16.83,2026-03-08,0.2716,-0.3101,-0.0048
S_6,51.03,16.83,2026-03-13,0.3415,-0.3401,0.061
S_6,51.03,16.83,2026-03-18,,,
S_6,51.03,16.83,2026-03-23,0.3321,-0.3213,0.0722
S_6,51.03,16.83,2026-04-02,0.4698,-0.478,0.096
S_6,51.03,16.83,2026-04-07,,,
S_6,51.03,16.83,2026-04-12,0.4677,-0.4757,0.1295
S_7,51.05,16.83,2025-06-01,0.6278,-0.5927,0.2659
S_7,51.05,16.83,2025-06-06,,,
S_7,51.05,16.83,2025-06-11,0.661,-0.614,0.2842
S_7,51.05,16.83,2025-06-16,0.6388,-0.5916,0.2839
S_7,51.05,16.83,2025-06-21,,,
S_7,51.05,16.83,2025-06-26,0.617,-0.596,0.2477
S_7,51.05,16.83,2025-07-01,,,
S_7,51.05,16.83,2025-07-06,0.4998,-0.517,0.1843
S_7,51.05,16.83,2025-07-11,,,
S_7,51.05,16.83,2025-07-16,0.4741,-0.4941,0.0768
S_7,51.05,16.83,2025-07-21,0.2277,-0.2122,0.0911
S_7,51.05,16.83,2025-07-26,0.443,-0.4689,0.0726
S_7,51.05,16.83,2025-07-31,,,
S_7,51.05,16.83,2025-08-05,0.526,-0.5216,0.1214
S_7,51.05,16.83,2025-08-10,0.5281,-0.5471,0.0905
S_7,51.05,16.83,2025-08-15,0.5407,-0.5453,0.1154
S_7,51.05,16.83,2025-08-20,,,
S_7,51.05,16.83,2025-08-25,,,
S_7,51.05,16.83,2025-08-30,0.4961,-0.522,0.0617
S_7,51.05,16.83,2025-09-04,0.2044,-0.1232,0.2153
S_7,51.05,16.83,2025-09-09,0.2203,-0.3217,-0.1859
S_7,51.05,16.83,2025-09-14,0.5037,-0.4739,0.1612
S_7,51.05,16.83,2025-09-19,0.5307,-0.535,0.0352
S_7,51.05,16.83,2025-09-24,0.5187,-0.5348,0.0512
S_7,51.05,16.83,2025-09-29,,,
S_7,51.05,16.83,2025-10-04,,,
S_7,51.05,16.83,2025-10-09,,,
S_7,51.05,16.83,2025-10-14,0.4429,-0.4611,0.0038
S_7,51.05,16.83,2025-10-19,,,
S_7,51.05,16.83,2025-10-24,,,
S_7,51.05,16.83,2025-10-29,,,
S_7,51.05,16.83,2025-11-03,0.4138,-0.4958,-0.0747
S_7,51.05,16.83,2025-11-08,,,
S_7,51.05,16.83,2025-11-13,,,
S_7,51.05,16.83,2025-11-18,,,
S_7,51.05,16.83,2025-11-23,-0.0254,0.1007,0.5689
S_7,51.05,16.83,2025-11-28,,,
S_7,51.05,16.83,2025-12-03,0.1058,-0.0783,0.0692
S_7,51.05,16.83,2025-12-08,0.3798,-0.4708,-0.1009
S_7,51.05,16.83,2025-12-13,0.4109,-0.5015,-0.045
S_7,51.05,16.83,2025-12-18,,,
S_7,51.05,16.83,2025-12-23,,,
S_7,51.05,16.83,2025-12-28,0.3422,-0.435,-0.0929
S_7,51.05,16.83,2026-01-02,,,
S_7,51.05,16.83,2026-01-07,,,
S_7,51.05,16.83,2026-01-12,,,
S_7,51.05,16.83,2026-01-22,,,
S_7,51.05,16.83,2026-02-01,,,
S_7,51.05,16.83,2026-02-06,,,
S_7,51.05,16.83,2026-02-11,,,
S_7,51.05,16.83,2026-02-16,,,
